	QiY201	QiY202	QiY203	QiY204	QiY205	QiY206	QiY207	taxonomy
914331bfcf5797a456eeba5ccef121d6	0	0	605	4	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__acidaminiphila
6a56ddcf82c6f095dfbfec5cef4656a0	8	15	0	0	0	0	66	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__
29fc049e71340a4fc7dd68d2824e6e03	11	26	478	3	0	9	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia;s__
025cad42c937adac00057dd51a7acdb5	2	0	2	1	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter;s__
ee820d7d150a1328b98b9f66f7cc6261	0	0	18	34	0	59	9	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__alaskensis
cc1af266fd9aedaba23c43a28bad3654	0	55	76	117	0	30	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__;s__
c007a77aa48b7e25fb82952d22682dd5	43	13	24	30	0	160	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
fb83fb7a0de4a50d1ae8f87bd1670135	22	0	22	19	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas
9ca145d8353b770d3a38b24de7c1639c	0	0	0	9	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae
1f4ded6b90284919ef826616b36c9463	11	34	16	25	18	174	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__
0f6646c23233556a47a845411bfd96b4	0	0	0	0	0	0	8	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae
c1b814fbde6eeab8238dee3498742df2	0	0	0	20	0	29	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium;s__
a6d5729bca1998e974b990250e964bb6	14	23	16	10	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
c8ccce065ccbcd5eb2508c2c8f1503b2	0	46	13	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia;s__
03df92768851d94a5096c2f5ac461b5b	6	169	138	49	73	19	0	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Nodosilinea;s__nodulosa
57b600f27f4b9b229d10f116db5d7477	8	0	0	118	0	320	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__;s__
cbbadda285ce4df2e07d2b98e09e79f6	0	0	0	0	304	0	0	k__Archaea;p__Crenarchaeota;c__Thaumarchaeota;o__Cenarchaeales;f__Cenarchaeaceae;g__Nitrosopumilus;s__
4c1e71b1b14d444d7bcef591c213bc6a	34	68	179	81	0	62	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Parasegitibacter;s__luojiensis
1a1d5aea9ee60837d14dcdf556bb643b	0	34	52	239	0	30	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__;s__
d79be54b10ddbd1bf577c3ec5ebc776f	215	0	28	31	0	21	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
8d7edb2d8cc3a4f8cfaddc23cc0b4c83	10	0	14	14	12	8	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium;s__
c5ca1e0f05cc18a9c69f9f46b87b0d48	44	88	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium;s__bifermentans
3658b5c786fa3dc4f8f3a8acbf7df911	15	125	150	57	19	40	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__;s__
03dbf378ac7cf58f15c6b0f683b83795	8	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
cc494c21ffc8d47eaf9444ba26300c2f	242	0	9	10	0	4	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter;s__
f12284ba8866ff95aed8c5b236e0ba73	0	0	0	0	299	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
2174b88b3c74cc68a4ab25d5cc9564e2	8	246	154	35	0	23	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
abd743324aae65017995fdf589f71c88	3	0	7	18	0	7	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
9a9e1915f691f24279f7d7124936cc23	238	0	0	17	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter;s__
85ecae7f0d92c06ea3d5c45fdcb0815b	0	0	0	0	0	0	6	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides
3cf917c71ac81dd957eb8850002a9c3b	13	65	60	207	5	12	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
8b4272b2e26abc1bb84b9c4fb83e2794	0	0	22	0	0	435	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
53172802edde92aa6bdcd65f1483ebaf	0	36	65	132	0	27	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae
7674efa6ed92c2700629d921bd8bb360	0	12	9	7	2	11	0	k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__RB41;f__;g__;s__
cc4cc11ee6879895278de507fef1e8c7	0	30	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides;s__oleivorans
83d3f3095744349b18876bac3b9db1dd	8	0	0	9	11	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
8b93f8ebc05fc7972e4e727c58a7437d	0	0	24	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
89f5edf82e16149baa7befd8a8bc0fc5	25	27	17	0	3	0	25	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus;s__
eac95e86ea8742899734120cf7b8dedc	0	80	66	208	0	25	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter;s__
c32755a92c797a3aa47adad75d785c69	3	63	130	80	12	47	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales
7cc59bbae4ed25413848ade6a6fd2f43	0	15	84	0	120	72	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas;s__
f200067ee28e354a55847f0c7a32530f	2	0	0	6	257	4	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
0c4f9f8cf5b81928193365f4f2b2df1b	0	0	0	17	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__viridiflava
5d0d4667e4ed42884adeb22792a12223	0	0	0	61	59	94	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__
46256e329fa765868aadc73475febbf2	90	38	38	110	4	33	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__;s__
82d72bdd0290e5b9bd07af1afd4d8171	12	26	0	4	0	344	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__
7840b65465b80b3b2bf303beef1d7694	0	0	0	0	254	0	0	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__;s__
38031a651e96cd35c1da57d51417b45b	10	0	9	15	0	210	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
24f5ef905de3cca754b33931dda9d822	0	13	25	0	5	365	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dyella;s__ginsengisoli
7150ec709c8ed9a1ddb1f1935e4bfde9	0	0	0	15	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
59947b808e8ebd179ab170acc910710a	0	8	19	15	6	8	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__
d27497abc9bb3f6466c1294d88a74daa	0	0	27	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Pseudaminobacter;s__
980a766abd6b0d0cbf990afdac9bae9e	0	0	0	0	0	0	318	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
f05e2b8096964d7ba0a06798e0d89265	0	14	11	17	0	13	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__;s__
84c6b25c8836504d3b45d2c7216797e7	0	0	0	0	0	0	17	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__
b586998545cfa166360dbca351b2ea00	0	0	0	0	8	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__
46f6aad85fa35ccc1bc3ca562add5ac2	0	0	41	227	0	3	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae
6532a94a70a2707bc95d2b6c14212aec	15	210	169	13	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
133af9173f53ac0abe21881c0370844e	0	0	6	0	250	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas
4a7892abf2aff770512b55b8383fd4b3	14	9	18	18	0	18	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__
420d274fc751f7737c4c10c5bf313e85	10	17	0	0	0	0	60	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__
becf36a8c4ade2a431f90534beb60f2f	17	38	20	17	19	22	17	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__;s__
921e79857f127bce712595948aae6c6b	11	0	21	13	0	21	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__
751ccdd73305bc09dbd1332718d8490b	16	12	0	0	1	292	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis;s__biprosthecium
acfd4158e3da73aa899151b1b4f56760	5	241	133	16	0	8	0	k__Bacteria;p__TM7;c__TM7_1;o__;f__;g__;s__
2bfef227a38f743de2c82f617ee98043	0	0	294	24	0	53	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter;s__
01ef2928529046c4aa8417f529fb1fb6	0	0	0	0	0	0	16	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae
14dec64ea475d6bf0539f03bd52a4ee9	16	25	59	72	18	105	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia;s__
dbaa4155342bc03d02a90998fc757dfb	18	37	14	31	32	74	10	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus;s__
1d4bf83390bc1654f401057fc7f982eb	28	29	24	27	0	55	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__
cfbf3ca4e1f272edd5050383a2303c3d	13	27	77	164	0	19	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Aminobacter;s__
56b58b0d068747431f90d01d675540ee	0	0	0	0	0	6	219	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__wittichii
1d4c199ba6de9131590da89b3cb48609	24	21	21	14	0	11	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
3bab016653bb09bc4ab60625f511b924	197	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
bdf8cefa9f373d67e8da9ef6f54a848a	10	0	0	32	16	23	23	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
197b770a0697d94bf76ea72142785733	0	0	0	0	0	0	303	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__;g__;s__
b009ead02e95310aee03ac3744f7270f	0	0	0	13	0	5	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma;s__
3438e9a6a924daacafbb56a2bd500f37	2	0	0	8	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma;s__
3064ff6276cdfaaa0eb5e783af74b4af	1	71	46	20	114	29	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter;s__
951c4e0c15b0f33e30974cc68fa4150f	0	0	0	0	0	16	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
b0b683c3c3e89b9123982068289fbd64	0	0	0	0	0	0	254	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076;f__;g__;s__
299108e64977dd985d94ad9091ba0198	0	0	25	185	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae
c523c2dccbc421efec86f69f5c0fc7e5	4	3	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma;s__
172598cee3bb81d5be1c757f78c1b394	3	0	0	0	191	0	30	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
7a65e335a6f6c9d745de4b77c3132224	0	0	85	176	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae
1783e376f53aa0fe35f98cc3f0a25e38	0	0	0	0	63	0	208	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae
a578c68a29e6fbaa0e2535dba3b1f07c	37	74	0	0	0	0	17	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24_7;g__;s__
4fee1a60e5b1edeffb5726c0fcd676d6	7	19	24	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__wittichii
bed9f8b434b9a986c5c7777293b00b49	6	0	0	0	0	7	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__
08255dbbc27ad1f48ca5cea9c006b896	43	46	23	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Proteocatella;s__sphenisci
1ca55942d31944a593c7fc2f7787338a	0	25	0	0	0	11	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__
dabe6034a5bce9c26eba162da6b7a442	10	138	102	20	7	14	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter;s__
50f679c1eedb9b77a2709a050740e63c	5	17	14	0	9	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__rhizophila
536071db9050787b64c0d4520ce04b29	0	22	52	170	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter;s__
e9eba6c8a844067493869a6f1a85b864	0	0	312	21	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Wohlfahrtiimonas;s__
787186686596bac0703a4ea77ca2bd32	25	40	43	14	7	93	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas;s__aquatica
ac5d7c42059f768edff1024266c10575	0	0	78	144	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae
9161c8b4ec312fc3908326b8b7e58e78	18	38	18	14	14	7	10	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__;g__;s__
bc46b9a7067b917bbf6d6ca941287b3e	4	0	8	11	0	14	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
9401ea9f576d27d0a876df4baa126442	0	0	0	0	0	0	276	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfuricurvum;s__kujiense
83c9dbee9ebff5c938a1ea611154de0c	24	27	4	9	13	24	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__
24547e655cfe52a91e6759ce38ef8e15	0	0	0	0	0	0	294	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfuricurvum;s__kujiense
522df58a6271581b51418069bde46aea	0	0	0	0	183	0	0	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__
711304ed6967bcf33cd8d6ef3d258c60	0	0	0	6	0	0	0	k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__RB41;f__;g__;s__
ae186af0001e5e6ec01d55332dd185e1	95	21	0	67	5	0	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae
172b70373b8e68a137ad1b202de0e0f3	6	0	0	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__RB41;f__Ellin6075;g__;s__
0cff7056a76f0ebd15ebdc0d788e3b02	0	0	117	83	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__delbrueckii
1191ca4bdf2111c2faa7e2dc9d6772ee	6	0	0	6	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae
e8d27552ddefc27ae55107365eb55048	7	166	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
a3188cb16c91547b936369a42ec6b888	6	8	10	15	0	4	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__
d30dd8c8f12d816adcab57c4ee88f7ec	11	33	60	24	0	13	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae
7b1b809f4cb554c7ed2b6a46fe2c249c	8	28	43	173	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__
cf78d6837c8eb112fe08d8866df5bf09	0	0	0	180	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella
77412a95f460b25624d7f8c0ca3349ba	52	15	0	93	5	9	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria
4f0219ce56d53fa986d3136e586d6707	0	247	50	42	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
7e47d7a3f29e9c5ad1baf6c16bddf484	0	0	0	0	0	0	180	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__ACK_M1;g__;s__
ebcde9a0ec49314ce1d934992cf01838	0	80	81	84	5	30	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Parasegitibacter;s__luojiensis
0fb2736cfead72d281dc87f07cadcbf2	0	0	0	20	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__
91df0cf1fbcbc81d83b306f5f18558e5	0	0	15	21	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__
d6873b722285fbc1e68ac22009e95f09	9	62	168	5	16	16	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Salegentibacter;s__flavus
d2f0bb066dafb8f2fc383e5331f312eb	0	0	0	0	4	0	250	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__;g__;s__
0ff70f0758cef94f8dcda7efce673c77	0	0	14	0	0	21	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium
008dee72fa0730d6ecacae65fc3b21fa	0	0	0	10	8	9	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas
c7a45bcc1baa781626eaad6df491fd1c	0	0	0	0	15	0	195	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__
8467959c9e952cc9975a533d4258ddd6	0	0	0	0	0	0	36	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__johnsonii
29abe5ada26259bd5547dc47b800db41	6	10	153	15	6	32	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
5382ae4dc68799bd056d7c48ecc40acb	0	0	0	0	178	0	0	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter;s__
0b10a47a28224b912d8010afa2637615	14	26	22	6	0	13	16	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__;g__;s__
95e9834170d139939ea44a39da1f445b	0	0	10	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia
9d864d00e55802a1e743976ee714242a	0	0	28	0	0	217	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__
ffc04b0315b004e9b64c49fc92b142bd	11	19	50	67	2	36	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__;s__
b8f0560244682abf49b83786d656eab2	0	0	4	0	160	0	0	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__;s__
d47ca699bcd2412be0c7ab2ba78ac91c	72	0	0	96	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__;s__
7d980d37be2c08906e7452d9f23c1e85	13	112	39	54	0	29	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__;s__
4ec5b06a242af888a5049be555837959	11	19	17	16	5	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae
b01b1e295dc811389080e6d5608e3591	6	0	26	164	0	21	0	k__Bacteria;p__TM7;c__TM7_3;o__I025;f__;g__;s__
8ccacf68d5f284979d37ade8a39ab50e	0	48	61	110	6	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__;s__
a6f79e3a8d1d98b7b8e03c762557f41f	131	0	8	8	10	3	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae
b586d63c57199097f67d944e71baebe7	0	0	0	0	0	0	24	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__johnsonii
a13151d5f882f66efb76ed80887e7372	19	18	11	0	10	24	13	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
692cf6597142276099e1c731ba1e8c01	0	0	0	0	4	205	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
9a17d2f293f6d2d8ef3a938f5bdc99e1	2	18	0	44	34	61	15	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Beutenbergiaceae;g__;s__
8c9e32afbaaff5c0880a42fd26fbdd31	12	0	12	17	0	14	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__
632a298d54182a5b720fb4baf2581006	0	0	0	0	0	27	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__
